"time","usage","percent1","percent2","nonElect1","nonElect2","co"
2016-01-01 00:15:00,0.76,92.16,100,0.32,0,0
2016-01-01 00:30:00,0.9,94.22,100,0.32,0,0
2016-01-01 00:45:00,0.83,93.31,100,0.32,0,0
2016-01-01 01:00:00,0.83,91.74,100,0.36,0,0
2016-01-01 01:15:00,0.79,92.68,100,0.32,0,0
2016-01-01 01:30:00,0.83,91.74,100,0.36,0,0
2016-01-01 01:45:00,0.76,92.16,100,0.32,0,0
2016-01-01 02:00:00,0.83,91.74,100,0.36,0,0
2016-01-01 02:15:00,0.79,92.68,100,0.32,0,0
2016-01-01 02:30:00,0.76,92.16,100,0.32,0,0
2016-01-01 02:45:00,0.79,92.68,100,0.32,0,0
2016-01-01 03:00:00,0.79,92.68,100,0.32,0,0
2016-01-01 03:15:00,0.76,92.16,100,0.32,0,0
2016-01-01 03:30:00,0.86,93.72,100,0.32,0,0
2016-01-01 03:45:00,0.86,93.72,100,0.32,0,0
2016-01-01 04:00:00,0.76,90.37,100,0.36,0,0
2016-01-01 04:15:00,0.68,90.48,100,0.32,0,0
2016-01-01 04:30:00,0.68,90.48,100,0.32,0,0
2016-01-01 04:45:00,0.68,90.48,100,0.32,0,0
2016-01-01 05:00:00,0.65,87.48,100,0.36,0,0
2016-01-01 05:15:00,0.68,90.48,100,0.32,0,0
2016-01-01 05:30:00,0.65,89.72,100,0.32,0,0
2016-01-01 05:45:00,0.68,90.48,100,0.32,0,0
2016-01-01 06:00:00,0.65,89.72,100,0.32,0,0
2016-01-01 06:15:00,0.68,90.48,100,0.32,0,0
2016-01-01 06:30:00,0.76,92.16,100,0.32,0,0
2016-01-01 06:45:00,0.72,91.38,100,0.32,0,0
2016-01-01 07:00:00,0.68,90.48,100,0.32,0,0
2016-01-01 07:15:00,0.65,89.72,100,0.32,0,0
2016-01-01 07:30:00,0.68,88.38,100,0.36,0,0
2016-01-01 07:45:00,0.68,90.48,100,0.32,0,0
2016-01-01 08:00:00,0.68,88.38,100,0.36,0,0
2016-01-01 08:15:00,0.68,90.48,100,0.32,0,0
2016-01-01 08:30:00,0.65,89.72,100,0.32,0,0
